**** All Elevator Calls (time,src,dest,state,elev dt) stage 7 ****
Elevator call,15.749018245415527,0,-6,3,0, Done, dt, 355.2509817545845
Elevator call,29.795724992354963,-4,80,3,1, Done, dt, 190.20427500764504
Elevator call,30.19242759005715,-7,88,3,1, Done, dt, 217.80757240994285
Elevator call,30.71595021642338,-5,74,3,0, Done, dt, 139.28404978357662
Elevator call,36.316621751195726,31,97,3,0, Done, dt, 176.68337824880427
Elevator call,46.331069014906234,-6,70,3,1, Done, dt, 153.66893098509377
Elevator call,52.229924572991195,-4,34,3,1, Done, dt, 81.7700754270088
Elevator call,61.04837839712013,-9,52,3,2, Done, dt, 132.95162160287987
Elevator call,62.31340802643376,-9,92,3,2, Done, dt, 211.68659197356624
Elevator call,62.42923444391522,-4,47,3,1, Done, dt, 104.57076555608478
Elevator call,62.88805493560881,4,74,3,0, Done, dt, 107.1119450643912
Elevator call,66.30025923587709,0,-1,3,3, Done, dt, 42.69974076412291
Elevator call,67.07281282103918,-4,85,3,1, Done, dt, 167.92718717896082
Elevator call,67.39684559916532,-4,80,3,1, Done, dt, 152.60315440083468
Elevator call,72.32053834730914,-1,44,3,1, Done, dt, 81.67946165269086
Elevator call,75.45009626287265,-9,-3,3,2, Done, dt, 53.54990373712735
Elevator call,79.5386026857368,0,-1,3,4, Done, dt, 655.4613973142632
Elevator call,82.00106471150661,-5,94,3,4, Done, dt, 171.99893528849339
Elevator call,85.05084296434165,-4,71,3,2, Done, dt, 147.94915703565835
Elevator call,85.05145915275011,-8,66,3,2, Done, dt, 132.9485408472499
Elevator call,86.4092159125421,-5,-1,3,4, Done, dt, 32.590784087457905
Elevator call,90.2739221800241,27,95,3,0, Done, dt, 110.7260778199759
Elevator call,97.56134129114707,-1,93,3,3, Done, dt, 135.43865870885293
Elevator call,99.09729234442648,-2,47,3,4, Done, dt, 87.90270765557352
Elevator call,100.09528650820425,-5,85,3,2, Done, dt, 156.90471349179575
Elevator call,104.82846934416693,-1,55,3,4, Done, dt, 100.17153065583307
Elevator call,105.17810733609576,-7,96,3,5, Done, dt, 186.82189266390424
