**** All Elevator Calls (time,src,dest,state,elev dt) stage 6 ****
Elevator call,4.993816266014164,-3,27,3,0, Done, dt, 72.00618373398584
Elevator call,18.77917039169597,-4,-3,3,2, Done, dt, 22.22082960830403
Elevator call,19.387078657155826,0,14,3,0, Done, dt, 34.612921342844174
Elevator call,20.327517520632,0,-2,3,4, Done, dt, 292.672482479368
Elevator call,27.9999732565052,0,30,3,0, Done, dt, 62.0000267434948
Elevator call,29.917239624265676,0,7,3,4, Done, dt, 53.082760375734324
Elevator call,38.28582116015673,-1,45,3,4, Done, dt, 92.71417883984327
Elevator call,39.19202923931175,-1,2,3,4, Done, dt, 28.80797076068825
Elevator call,39.69710409736126,0,48,3,4, Done, dt, 104.30289590263874
Elevator call,49.43307426313186,0,-1,3,2, Done, dt, 663.5669257368681
Elevator call,54.196436787183075,-2,50,3,2, Done, dt, 108.80356321281693
Elevator call,57.40531969890162,-1,0,3,2, Done, dt, 35.59468030109838
Elevator call,63.05259875982824,-2,0,3,2, Done, dt, 29.947401240171757
Elevator call,79.37736411739434,0,41,3,2, Done, dt, 64.62263588260566
Elevator call,89.4285158976113,-2,28,3,6, Done, dt, 103.5714841023887
Elevator call,92.15048695301039,-4,19,3,6, Done, dt, 71.84951304698961
Elevator call,96.61997031673536,-2,45,3,6, Done, dt, 123.38002968326464
Elevator call,108.64204888088284,0,19,3,6, Done, dt, 55.35795111911716
Elevator call,111.62708145083661,-1,-3,3,8, Done, dt, 547.3729185491634
Elevator call,116.72069026135568,0,24,3,6, Done, dt, 62.279309738644315
Elevator call,117.93413927793131,0,16,3,6, Done, dt, 33.06586072206869
Elevator call,133.34539591368775,-4,23,3,1, Done, dt, 138.65460408631225
Elevator call,134.00355801094793,-2,25,3,1, Done, dt, 148.99644198905207
Elevator call,140.52095248879914,-3,28,3,1, Done, dt, 154.47904751120086
Elevator call,142.07808960138755,-4,1,3,1, Done, dt, 87.92191039861245
Elevator call,146.76293294989182,0,27,3,8, Done, dt, 88.23706705010818
Elevator call,147.44392615224183,-3,33,3,1, Done, dt, 180.55607384775817
Elevator call,151.6163012890247,-3,3,3,1, Done, dt, 89.3836987109753
Elevator call,159.17766514162577,0,26,3,8, Done, dt, 64.82233485837423
Elevator call,170.15712188664338,-2,42,3,1, Done, dt, 172.84287811335662
Elevator call,173.25392580462358,1,3,3,8, Done, dt, 17.746074195376423
Elevator call,174.91394871323018,-1,31,3,1, Done, dt, 142.08605128676982
Elevator call,177.9146689591314,0,8,3,1, Done, dt, 76.0853310408686
Elevator call,179.41211574761928,0,48,3,3, Done, dt, 47.58788425238072
Elevator call,188.69360223337299,-2,-3,3,5, Done, dt, 307.306397766627
Elevator call,197.44243298068636,-3,38,3,5, Done, dt, 64.55756701931364
Elevator call,202.63061730226673,0,42,3,1, Done, dt, 140.36938269773327
Elevator call,203.2352417416962,-4,25,3,7, Done, dt, 66.7647582583038
Elevator call,209.35081553255895,13,-1,3,0, Done, dt, 71.64918446744105
Elevator call,209.97850155767696,-1,29,3,5, Done, dt, 37.021498442323036
Elevator call,210.90630526255882,12,0,3,0, Done, dt, 59.09369473744118
Elevator call,211.32931870336074,0,29,3,1, Done, dt, 94.67068129663926
Elevator call,217.22290993535717,-4,11,3,7, Done, dt, 35.777090064642834
Elevator call,218.07434462591186,26,44,3,8, Done, dt, 43.92565537408814
Elevator call,219.81598778407965,-4,5,3,7, Done, dt, 20.184012215920347
Elevator call,220.76873550670848,31,-1,3,6, Done, dt, 66.23126449329152
Elevator call,224.31198381778677,-2,-3,3,9, Done, dt, 144.68801618221323
Elevator call,231.56651879541005,22,33,3,4, Done, dt, 1840.43348120459
Elevator call,238.4981901010815,0,-1,3,0, Done, dt, 42.50180989891851
Elevator call,249.14578168308412,0,39,3,9, Done, dt, 62.854218316915876
Elevator call,249.47153929844012,-2,0,3,2, Done, dt, 401.5284607015599
Elevator call,254.50344330296275,-1,10,3,9, Done, dt, 32.49655669703725
Elevator call,255.11453151297678,-2,2,3,3, Done, dt, 534.8854684870232
Elevator call,257.29849213037915,-1,-4,3,0, Done, dt, 46.701507869620855
Elevator call,260.38349181826743,-4,31,3,1, Done, dt, 990.6165081817326
Elevator call,266.894697015759,47,-2,3,8, Done, dt, 102.105302984241
Elevator call,270.3465008526289,-1,-2,3,0, Done, dt, 21.65349914737112
Elevator call,272.4308393782785,-4,46,3,7, Done, dt, 81.5691606217215
Elevator call,278.80736100021363,-2,47,3,4, Done, dt, 93.19263899978637
Elevator call,285.4590041763097,-1,49,3,5, Done, dt, 65.54099582369031
Elevator call,299.06238686043775,-4,31,3,7, Done, dt, 36.937613139562245
Elevator call,303.5884504315734,-1,24,3,6, Done, dt, 56.41154956842661
Elevator call,305.1612056606798,-4,11,3,0, Done, dt, 56.8387943393202
Elevator call,307.17728820035336,-1,22,3,6, Done, dt, 40.82271179964664
Elevator call,310.1052389352092,20,-1,3,8, Done, dt, 47.89476106479083
Elevator call,310.2471597613528,-3,41,3,0, Done, dt, 91.7528402386472
Elevator call,310.43660083151826,12,-2,3,8, Done, dt, 58.56339916848174
Elevator call,310.65895693179937,0,-2,3,2, Done, dt, 21.341043068200634
Elevator call,314.465693673799,-4,-2,3,3, Done, dt, 519.534306326201
Elevator call,318.63880157220933,-2,4,3,0, Done, dt, 26.36119842779067
Elevator call,326.58639638472255,-3,0,3,9, Done, dt, 100.41360361527745
Elevator call,334.8964002994919,-2,3,3,2, Done, dt, 16.103599700508084
Elevator call,338.34551095760867,-4,19,3,3, Done, dt, 23.654489042391333
Elevator call,346.0955137209953,-4,35,3,1, Done, dt, 916.9044862790047
Elevator call,361.645498123866,-3,17,3,2, Done, dt, 66.35450187613401
Elevator call,363.8472274622245,-2,-1,3,6, Done, dt, 68.15277253777549
Elevator call,381.31971563530055,-3,41,3,2, Done, dt, 110.68028436469945
Elevator call,388.51503029731634,-1,40,3,8, Done, dt, 82.48496970268366
Elevator call,394.25877451521023,0,-3,3,9, Done, dt, 428.74122548478977
Elevator call,394.9568870028586,-4,0,3,1, Done, dt, 13.043112997141407
Elevator call,396.01053237831434,-3,11,3,9, Done, dt, 56.98946762168566
Elevator call,396.1162807679582,0,44,3,8, Done, dt, 88.88371923204181
Elevator call,397.828560875153,4,19,3,2, Done, dt, 42.171439124846984
Elevator call,398.52040573961403,-1,4,3,8, Done, dt, 26.479594260385966
Elevator call,399.94909007969295,0,35,3,9, Done, dt, 75.05090992030705
Elevator call,400.2358983059046,-2,41,3,9, Done, dt, 87.76410169409542
Elevator call,403.08087087207764,-2,10,3,9, Done, dt, 38.91912912792236
Elevator call,420.90267429546566,-1,24,3,6, Done, dt, 46.09732570453434
Elevator call,424.97730311249506,35,0,3,0, Done, dt, 61.022696887504935
Elevator call,431.638137321645,-2,1,3,1, Done, dt, 43.36186267835501
Elevator call,438.369875408335,-1,-2,3,0, Done, dt, 69.63012459166498
Elevator call,440.91040561273644,-3,0,3,3, Done, dt, 190.08959438726356
Elevator call,442.48024316783403,19,29,3,2, Done, dt, 27.519756832165967
Elevator call,445.22554369489694,0,5,3,1, Done, dt, 41.77445630510306
Elevator call,447.82100185917807,39,11,3,4, Done, dt, 56.17899814082193
Elevator call,448.37219431241874,-4,35,3,7, Done, dt, 921.6278056875813
Elevator call,448.5527280150875,-3,0,3,5, Done, dt, 137.4472719849125
Elevator call,449.6414067161206,-2,10,3,1, Done, dt, 128.35859328387937
Elevator call,458.57493472839155,0,26,3,1, Done, dt, 178.42506527160845
Elevator call,464.05052587172395,-4,33,3,1, Done, dt, 339.94947412827605
Elevator call,467.1243025576689,-4,20,3,6, Done, dt, 263.8756974423311
Elevator call,471.18462320429603,-4,9,2,1
Elevator call,473.82402016162405,-3,-4,3,3, Done, dt, 12.175979838375952
Elevator call,486.18831609784525,5,41,3,3, Done, dt, 43.811683902154755
Elevator call,494.2575701969208,-2,-4,3,0, Done, dt, 25.742429803079176
Elevator call,499.06404009518997,-4,-2,3,7, Done, dt, 12.935959904810034
Elevator call,505.42918834826446,-2,15,3,1, Done, dt, 95.57081165173554
Elevator call,505.5712470512408,0,8,3,1, Done, dt, 50.42875294875921
Elevator call,507.896243493429,0,11,3,1, Done, dt, 81.10375650657102
Elevator call,508.3883648726937,-2,34,3,7, Done, dt, 72.61163512730627
Elevator call,508.4388147995692,-2,0,3,7, Done, dt, 24.561185200430828
Elevator call,510.15095690679004,-2,19,3,7, Done, dt, 42.84904309320996
Elevator call,512.7410981451851,0,41,3,7, Done, dt, 82.2589018548149
Elevator call,513.3688940199656,-2,25,3,7, Done, dt, 52.63110598003436
Elevator call,524.1069739806394,0,17,3,1, Done, dt, 87.8930260193606
Elevator call,530.1742255496574,0,6,3,1, Done, dt, 14.825774450342578
Elevator call,530.5850250585272,0,44,3,7, Done, dt, 76.41497494147279
Elevator call,530.7421165835376,0,-3,3,0, Done, dt, 305.2578834164624
Elevator call,531.7404459344334,-4,0,3,0, Done, dt, 53.25955406556659
Elevator call,537.0715274709094,10,47,3,4, Done, dt, 58.92847252909064
Elevator call,543.7683458853232,-2,29,3,0, Done, dt, 150.23165411467676
Elevator call,554.6943397633177,-2,13,3,0, Done, dt, 73.30566023668234
